"KAMUS ILMU HADIS","Text","","979-526-411-7","","1995","","","","Indonesia","WONOSOBO","NONE","","","","<Drs. TOTOK JUMANTORO>","","<MA3494S><MA3495S>"
"TAFSIR SURAT YASIN","Text","","978-979-8452-11-6","","2012","","","","Indonesia","YOGYAKARTA","NONE","","","","<SYAIKH KHAMAMI ZADAH>","","<MA3493S>"
"RINGKASAN SAHIH BUKHARI JILID 5","Text","","978-979-1368-92-6","","2012","","","","Indonesia","Jakarta","NONE","","","","<MUHAMMAD NASHIRUDIN AL ALBANI>","","<MA3491S><MA3492S>"
"RINGKASAN SAHIH BUKHARI JILID 4","Text","","978-979-0770-39-3","","2012","","","","Indonesia","Jakarta","NONE","","","","<MUHAMMAD NASHIRUDIN AL ALBANI>","","<MA3489S><MA3490S>"
"RINGKASAN SAHIH BUKHARI JILID 3","Text","","978-979-2423-98-3","","2012","","","","Indonesia","Jakarta","NONE","","","","<MUHAMMAD NASHIRUDIN AL ALBANI>","","<MA3487S><MA3488S>"
"RINGKASAN SAHIH BUKHARI JILID 2","Text","","978-979-0770-26-3","","2012","","","","Indonesia","Jakarta","NONE","","","","<MUHAMMAD NASHIRUDIN AL ALBANI>","","<MA3485S><MA3486S>"
"RINGKASAN SAHIH BUKHARI JILID 1","Text","","979-3002-77-8","","2012","","","","Indonesia","Jakarta","NONE","","","","<MUHAMMAD NASHIRUDIN AL ALBANI>","","<MA3483S><MA3484S>"
"TERJEMAH RIYADUS SHOLIHIN 1","Text","","978-602-8368-93-3","","2004","","","","Indonesia","SEMARANG","NONE","","","","<Drs. MUCHLIS SHABIR>","","<MA3480S><MA3481S><MA3482S>"
"TARIKH KHULAFA'","Text","","978-979-1303-69-9","","2012","","","","Indonesia","Jakarta","NONE","","","","<IMAM AS-SUYUTHI>","","<MA3477S><MA3478S><MA3479S>"
"ENSIKLOPEDIA TAREKAT DALAM TASAWUF","Text","","978-602-95950-6-8","IMTYAZ","2011","","","","Indonesia","JOMBANG","NONE","","","","<KH. A. AZIZ MASYURI>","","<MA3474S><MA3475S><MA3476S>"
"EMPAT IMAM MAZHAB","Text","","978-602-7637-10-8","","1991","","","","Indonesia","SEMARANG","NONE","","","","<HANAFI><MALIKI><SYAFI'I><HAMBALI>","","<MA3471S><MA3472S><MA3473S>"
"ENSIKLOPEDIA AL-QUR'AN A-J 1:23","Text","","978-979-9048-48-6","","2007","","","","Indonesia","Jakarta","NONE","","","","<M. QURAISH SIHAB>","","<MA3469S><MA3470S>"
"AL GHAZALI MENJAWAB","Text","","978-974-9042-88-2","","2012","","","","Indonesia","Jakarta","NONE","","","","<MUHAMMAD AL GHAZALI>","","<MA3466S><MA3467S><MA3468S>"
"KAMUS ISTILAH FIQIH","Text","","979-541-063-6","","1991","","","","Indonesia","Jakarta","NONE","","","","<M. ABDUL MABRURI SYAFI'AH>","","<MA3463S><MA3464S><MA3465S>"
"BUMI MAHSYAR & SYAFAAT YANG BESAR","Text","","978-979-011-809-32","","2007","","","","Indonesia","SOLO","NONE","","","","<MAHIR AHMAD AS SYUFI>","","<MA3460S><MA3461S><MA3462S>"
"KISAH PARA NABI","Text","","978-979-592-567-6","","2012","","","","Indonesia","Jakarta","NONE","","","","<IMAM IBNU KASHIR>","","<MA3457S><MA3458S><MA3459S>"
"MEMBACA SIRAH NABI MUHAMMAD SAW.","Text","","978-979-9048-87-5","LENTERA HATI","2012","","","","Indonesia","Jakarta","NONE","","","","<M. QURAISH SIHAB>","","<MA3454S><MA3455S><MA3456S>"
"RINGKASAN SAHIH MUSLIM JILID 2","Text","","78-979-3002-86-7","","2013","","","","Indonesia","Jakarta","NONE","","","","<MUHAMMAD NASHIRUDIN AL ALBANI>","","<MA3452S><MA3453S>"
"RINGKASAN SAHIH MUSLIM JILID 1","Text","","79-979-3002-86-7","","2013","","","","Indonesia","Jakarta","NONE","","","","<MUHAMMAD NASHIRUDIN AL ALBANI>","","<MA3450S><MA3451S>"
"147 ILMUWAN TERKEMUKA","Text","","978-979-592-410-4","","2012","","","","Indonesia","Jakarta","NONE","","","","<MUHAMMAD GHARIB GAUDAH>","","<MA3447S><MA3448S><MA3449S>"
"FIQIH IBADAH","Text","","979-978-9392-97-8","","2010","","","","Indonesia","Jakarta","NONE","","","","<ABDUL AZIZ><ABDUL WAHAB>","","<MA3444S><MA3445S><MA3446S>"
"FIQIH WANITA","Text","","979-592-109-6","","2012","","","","Indonesia","Jakarta","NONE","","","","<SYAIKH KAMIL MUHAMMAD UWAIDAH>","","<MA3441S><MA3442S><MA3443S>"
"BANGKIT & RUNTUHNYA KHALIFAH USMANIYAH","Text","","978-979-592-209-4","","2002","","","","Indonesia","RANGKAS BITUNG","NONE","","","","<Prof .Dr. ALI MUHAMMAD>","","<MA3438S><MA3439S><MA3440S>"
"KAMUS ILMU NAHWU & SAHARAF","Text","","978-979-9392-73-2","","2009","","","","Indonesia","Jakarta","NONE","","","","<IMAN SAIFUL MU'MININ>","","<MA3433S><MA3434S><MA3435S><MA3436S><MA3437S>"
"DINASTI UMAMIYAH","Text","","978-979-592-389-3","","2012","","","","Indonesia","Jakarta","NONE","","","","<Dr. YUSUF AL-ISYA>","","<MA3430S><MA3431S><MA3432S>"
"101 SAHABAT NABI 1","Text","","979-592-203-3","","2012","","","","Indonesia","Jakarta","NONE","","","","<HEPTI ANDI BASTONI>","","<MA3427S><MA3428S><MA3429S>"
"101 SAHABAT NABI 2","Text","","978-979-592-586-6","","2012","","","","Indonesia","Jakarta","NONE","","","","<HEPTI ANDI BASTONI>","","<MA3424S><MA3425S><MA3426S>"
"KAMUS PINTAR AL-QUR'AN","Text","","978-979-22-6513-2","","2011","","","","Indonesia","Jakarta","NONE","","","","<Prof. Dr. H. MUHAMMAD CHIRZIN>","","<MA3422S><MA3423S>"
"SUMBANGAN PERADABAN ISLAM PADA DUNIA","Text","","978-979-979-555-2","","2012","","","","Indonesia","Jakarta","NONE","","","","<Prof. Dr. RAGHIB AS-SIRJANI>","","<MA3419S><MA3420S><MA3421S>"
"TOKOH-TOKOH BESAR ISLAM","Text","","978-979-592-387-0","","2012","","","","Indonesia","Jakarta","NONE","","","","<SYAIKH MUHAMMAD SI'ID MURSI>","","<MA3416S><MA3417S><MA3418S>"
"KAMUS GEOGRAFI BERGAMBAR","Text","","","","2008","","","","Indonesia","SOLO","NONE","","","","<DANANG ENDARTO>","","<MA3412S><MA3413S><MA3414S><MA3415S>"
"FIKIH POLITIK ISLAM","Text","","979-9392-37-3","AMZAH","2005","","","","Indonesia","Jakarta","NONE","","","","<FARID ABDUL KHALIQ>","","<MA3409S><MA3410S><MA3411S>"
"FIKIH MUNAKAHAT","Text","","978-602-868-905-2","","2011","","","","Indonesia","Jakarta","NONE","","","","<ABDUL AZIZ><ABDUL WAHAB>","","<MA3406S><MA3407S><MA3408S>"
"USHUL FIKIH","Text","","","","2009","","","","Indonesia","Jakarta","NONE","","","","<Drs. TOTOK><SAMSUL>","","<MA3403S><MA3404S><MA3405S>"
"BULUGHUL MARAM","Text","","978-602-7718-12-8","","2012","","","","Indonesia","Jakarta","NONE","","","","<Drs. MOH MACHFUDIN>","","<MA3400S><MA3401S><MA3402S>"
"KAMUS AL-MUNAWAR","Text","","","","2003","","","","Indonesia","REMBANG","NONE","","","","<H. ACHMAD>","","<MA3395S><MA3396S><MA3397S><MA3398S><MA3399S>"
"KAMUS ILMU TASAWUF","Text","","979-9392-29-2","AMZAH","2005","","","","Indonesia","WONOSOBO","NONE","","","","<Drs. TOTOK><SAMSUL>","","<MA3392S><MA3393S><MA3394S>"
"PEDOMAN PENERJEMAHAN ARAB-INDONESIA","Text","","","","2011","","","","Indonesia","Bandung","NONE","","","","<M. ZAKA AL-FARIS>","","<MA3387S><MA3388S><MA3389S><MA3390S><MA3391S>"
"MANAJEMEN QOLBU","Text","","979-266-781-4","","2010","","","","Indonesia","SURABAYA","NONE","","","","<SYAIKH Dr. AHMAD FARID>","","<MA3383S><MA3384S><MA3385S><MA3386S>"
"INDEKS LENGKAP HADIS","Text","","","","2011","","","","Indonesia","SIMOREJO","NONE","","","","<AHMAD ZAKI EL SYAFA>","","<MA3381S><MA3382S>"
"PANDUAN ETIKA MUSLIM","Text","","","","2011","","","","Indonesia","SURABAYA","NONE","","","","<FUAD HARITS>","","<MA3378S><MA3379S><MA3380S>"
"TATA BAHASA BUKU BAHASA INDONESIA","Text","","978-979-47-177-9","BALAI PUSTAKA","1998","","","","Indonesia","Jakarta","NONE","","","","<HASAN><SOENJONO HANS><ANTON>","","<MA3374S><MA3375S><MA3376S><MA3377S>"
"ENSIKLOPEDIA ISLAM KAFFAH","Text","","978-602-8342-04-9","","1430","","","","Indonesia","SURABAYA","NONE","","","","<SYAIKH MUHAMMAD BIN IBRAHIM>","","<MA3371S><MA3372S><MA3373S>"
"IBNU KHALDUN MUKADIMAH","Text","","978-623-90042-1-7","","2012","","","","Indonesia","Jakarta","NONE","","","","<MASRURI><MALIK ABIDUN>","","<MA3368S><MA3369S><MA3370S>"
"PANDUAN ETIKA MUSLIMAH","Text","","","","2010","","","","Indonesia","SURABAYA","NONE","","","","<UMMU MAHMUN SAFA'>","","<MA3366S><MA3367S>"
"TAFSIR JUZ'AMMA","Text","","978-602-7775-49-7","","2012","","","","Indonesia","Jakarta","NONE","","","","<FARIZAL TIRMIZI>","","<MA3364S><MA3365S>"
"FIQIH EKONOMI UMAR BIN AL-KHATAB","Text","","978-979-592-686-3","","2012","","","","Indonesia","Jakarta","NONE","","","","<Dr. JARIBAH>","","<MA3362S><MA3363S>"
"KAMUS BESAR BAHASA INDONESIA","Text","","978-979-22-3841-9","","2012","","","","Indonesia","Jakarta","NONE","","","","","","<MA3358S><MA3359S><MA3360S><MA3361S>"
"ENSIKLOPEDIA IJMAK","Text","","","","2006","","","","Indonesia","Jakarta","NONE","","","","<SAHAL><MUSTOFA>","","<MA3355S><MA3356S><MA3357S>"
"ENGLISH TEXTS IN USE / XI / BAHASA","Text","","","ANEKA ILMU","2008","","","420/MUC/H","Indonesia","SEMARANG","NONE","","","","<MUCHLAS><ROHANI><RUDI HARTONO>","","<MA3341S><MA3342S><MA3343S><MA3344S><MA3345S><MA3346S><MA3347S><MA3348S><MA3349S><MA3350S><MA3351S><MA3352S><MA3353S><MA3354S>"
"ENGLISH TEXTS IN USE / XI / IPA IPS","Text","","","ANEKA ILMU","2008","","","420/MUC/H","Indonesia","SEMARANG","NONE","","","","<MUCHLAS><ROHANI><RUDI HARTONO>","","<MA3330S><MA3331S><MA3332S><MA3333S><MA3334S><MA3335S><MA3336S><MA3337S><MA3338S><MA3339S><MA3340S>"
"ENGLISH TEXTS IN USE / XII","Text","","","ANEKA ILMU","2008","","","420/MUC/H","Indonesia","SEMARANG","NONE","","","","<MUCHLAS><ROHANI><RUDI HARTONO>","","<MA3317S><MA3318S><MA3319S><MA3320S><MA3321S><MA3322S><MA3323S><MA3324S><MA3325S><MA3326S><MA3327S><MA3328S><MA3329S>"
"ENGLISH 1","Text","","","BUMI AKSARA","2008","","","420/DES/H","Indonesia","Jakarta","NONE","","","","<DESMAL><SOPHIAN><AISYAH>","","<MA3307S><MA3308S><MA3309S><MA3310S><MA3311S><MA3312S><MA3313S><MA3314S><MA3315S><MA3316S>"
"ENGLISH 3","Text","","","BUMI AKSARA","2008","","","420/DES/H","Indonesia","Jakarta","NONE","","","","<DESMAL><SOPHIAN><AISYAH>","","<MA3293S><MA3294S><MA3295S><MA3296S><MA3297S><MA3298S><MA3299S><MA3300S><MA3301S><MA3302S><MA3303S><MA3304S><MA3305S><MA3306S>"
"TEKNIK INFORMATIKA 1","Text","","978-979-045-364-7","Tiga Serangkai","2009","","","000/DWI/H","Indonesia","SOLO","NONE","","","","<DWI MARYONO><UJI SAPUTRO>","","<MA3283S><MA3284S><MA3285S><MA3286S><MA3287S><MA3288S><MA3289S><MA3290S><MA3291S><MA3292S>"
"TEKNIK INFORMATIKA 2","Text","","978-979-045-365-4","Tiga Serangkai","2009","","","000/DWI/H","Indonesia","SOLO","NONE","","","","<DWI MARYONO><UJI SAPUTRO>","","<MA3273S><MA3274S><MA3275S><MA3276S><MA3277S><MA3278S><MA3279S><MA3280S><MA3281S><MA3282S>"
"TEKNIK INFORMATIKA 3","Text","","978-97-045-366-1","Tiga Serangkai","2009","","","000/DWI/H","Indonesia","SOLO","NONE","","","","<DWI MARYONO><UJI SAPUTRO>","","<MA3264S><MA3265S><MA3266S><MA3267S><MA3268S><MA3269S><MA3270S><MA3271S><MA3272S>"
"PENJAS 1","Text","","978-979-045-102-5","Tiga Serangkai","2009","","","700/SRI/H","Indonesia","SOLO","NONE","","","","<SRI WAHYUN><SUTARMIN><SRI MAWARTI>","","<MA3252S><MA3253S><MA3254S><MA3255S><MA3256S><MA3257S><MA3258S><MA3259S><MA3260S><MA3261S><MA3262S><MA3263S>"
"PENJAS 2","Text","","978-602-00-0973-5","GRAFINDO","2011","","","700/IRW/H","Indonesia","Bandung","NONE","","","","<IRWANSYAH><ASEP K.N><ENTANG H.>","","<MA3240S><MA3241S><MA3242S><MA3243S><MA3244S><MA3245S><MA3246S><MA3247S><MA3248S><MA3249S><MA3250S><MA3251S>"
"PENJAS 3","Text","","978-602-00-0974-2","GRAFINDO","2011","","","700/IRW/H","Indonesia","Bandung","NONE","","","","<IRWANSYAH><ASEP K.N><ENTANG H.>","","<MA3230S><MA3231S><MA3232S><MA3233S><MA3234S><MA3235S><MA3236S><MA3237S><MA3238S><MA3239S>"
"KETERAMPILAN 1","Text","","978-602-00-1243-8","GRAFINDO","2011","","","700/HER/H","Indonesia","Bandung","NONE","","","","<HERNI><WIWIN><PIPIN><ANA>","","<MA3219S><MA3220S><MA3221S><MA3222S><MA3223S><MA3224S><MA3225S><MA3226S><MA3227S><MA3228S><MA3229S>"
"KETERAMPILAN 2","Text","","978-602-00-1249-8","GRAFINDO","2011","","","700/HER/H","Indonesia","Bandung","NONE","","","","<HERNI><WIWIN><PIPIN><ANA>","","<MA3209S><MA3210S><MA3211S><MA3212S><MA3213S><MA3214S><MA3215S><MA3216S><MA3217S><MA3218S>"
"QL-QUR'AN HADIS","Text","","","","2003","","","2X1/MAT/B","Indonesia","Jakarta","NONE","","","","<MOH. MATSNA>","","<MA3207S><MA3208S>"
"SKI XII","Text","","978-979-018-223-3","","2008","","","2X9/SUR/H","Indonesia","SURAKARTA","NONE","","","","<Nur Hadi><N. ABBAS>","","<MA3193S><MA3194S><MA3195S><MA3196S><MA3197S><MA3198S><MA3199S><MA3200S><MA3201S><MA3202S><MA3203S><MA3204S><MA3205S><MA3206S>"
"AL-QUR'AN DAN HADIST 1","Text","","978-979-018-619-4","","2003","","","2x1/and/h","Indonesia","MALANG","NONE","","","","<LILIS><ANDI>","","<MA3179S><MA3180S><MA3181S><MA3182S><MA3183S><MA3184S><MA3185S><MA3186S><MA3187S><MA3188S><MA3189S><MA3190S><MA3191S><MA3192S>"
"AL-QUR'AN DAN HADIST 2","Text","","978-979-018-259-2","","2003","","","2X1/AND/H","Indonesia","MALANG","NONE","","","","<LILIS><ANDI>","","<MA3167S><MA3168S><MA3169S><MA3170S><MA3171S><MA3172S><MA3173S><MA3174S><MA3175S><MA3176S><MA3177S><MA3178S>"
"AL-QURAN DAN HADIST 3","Text","","978-979-018-285-1","","2008","","","2x1/AND/H","Indonesia","MALANG","NONE","","","","<LILIS><ANDI>","","<MA3153S><MA3154S><MA3155S><MA3156S><MA3157S><MA3158S><MA3159S><MA3160S><MA3161S><MA3162S><MA3163S><MA3164S><MA3165S><MA3166S>"
"TERAMPIL BAHASA ARAB X","Text","","978-979-018-280-6","","2008","","","400/MIN/H","Indonesia","SURAKARTA","NONE","","","","<MINANUL><ASWIN>","","<MA3140S><MA3141S><MA3142S><MA3143S><MA3144S><MA3145S><MA3146S><MA3147S><MA3148S><MA3149S><MA3150S><MA3151S><MA3152S>"
"TERAMPIL BAHASA ARAB XI","Text","","978-979-018-281-3","","2008","","","400/MIN/H","Indonesia","SURAKARTA","NONE","","","","<MINANUL><ASWIN>","","<MA3128S><MA3129S><MA3130S><MA3131S><MA3132S><MA3133S><MA3134S><MA3135S><MA3136S><MA3137S><MA3138S><MA3139S>"
"TERAMPIL BAHASA ARAB XII","Text","","978-979-018-281-3","","2008","","","400/MIN/H","Indonesia","SURAKARTA","NONE","","","","<MINANUL><ASWIN>","","<MA3117S><MA3118S><MA3119S><MA3120S><MA3121S><MA3122S><MA3123S><MA3124S><MA3125S><MA3126S><MA3127S>"
"ILMU KALAM 1","Text","","978-979-084-846-7","","2012","","","2x3/NOK/H","Indonesia","BABAKAN","NONE","","","","<AMARI><NOK>","","<MA3104S><MA3105S><MA3106S><MA3107S><MA3108S><MA3109S><MA3110S><MA3111S><MA3112S><MA3113S><MA3114S><MA3115S><MA3116S>"
"ILMU KALAM 2","Text","","978-979-084-847-4","","2012","","","2x3/NOK/H","Indonesia","BABAKAN","NONE","","","","<AMARI><NOK>","","<MA3091S><MA3092S><MA3093S><MA3094S><MA3095S><MA3096S><MA3097S><MA3098S><MA3099S><MA3100S><MA3101S><MA3102S><MA3103S>"
"TAFSIR 1 / XI","Text","","978-979-040-258-4","","2012","","","2x1/NUR/H","Indonesia","BABAKAN","NONE","","","","<AMARI MA'RUF><NURHADI>","","<MA3079S><MA3080S><MA3081S><MA3082S><MA3083S><MA3084S><MA3085S><MA3086S><MA3087S><MA3088S><MA3089S><MA3090S>"
"TAFSIR 2 / XII","Text","","978-979-040-259-1","","2012","","","2x1/NUR/H","Indonesia","BABAKAN","NONE","","","","<AMARI MA'RUF><NURHADI>","","<MA3066S><MA3067S><MA3068S><MA3069S><MA3070S><MA3071S><MA3072S><MA3073S><MA3074S><MA3075S><MA3076S><MA3077S><MA3078S>"
"BAHASA ARAB 1","Text","","","","2004","","","400/AZI/H","Indonesia","Jakarta","NONE","","","","<AZIZ><ERY><SYAM>","","<MA3008S><MA3009S><MA3010S><MA3011S><MA3012S><MA3013S><MA3014S><MA3015S><MA3016S><MA3017S><MA3018S><MA3019S><MA3020S><MA3021S><MA3022S><MA3023S><MA3024S><MA3025S><MA3026S><MA3027S><MA3028S><MA3029S><MA3030S><MA3031S><MA3032S><MA3033S><MA3034S><MA3035S><MA3036S><MA3037S><MA3038S><MA3039S><MA3040S><MA3041S><MA3042S><MA3043S><MA3044S><MA3045S><MA3046S><MA3047S><MA3048S><MA3049S><MA3050S><MA3051S><MA3052S><MA3053S><MA3054S><MA3055S><MA3056S><MA3057S><MA3058S><MA3059S><MA3060S><MA3061S><MA3062S><MA3063S><MA3064S><MA3065S>"
"BAHASA ARAB 2","Text","","","","2003","","","400/AZI/H","Indonesia","Jakarta","NONE","","","","<AZIZ><ERY><SYAM>","","<MA2953S><MA2954S><MA2955S><MA2956S><MA2957S><MA2958S><MA2959S><MA2960S><MA2961S><MA2962S><MA2963S><MA2964S><MA2965S><MA2966S><MA2967S><MA2968S><MA2969S><MA2970S><MA2971S><MA2972S><MA2973S><MA2974S><MA2975S><MA2976S><MA2977S><MA2978S><MA2979S><MA2980S><MA2981S><MA2982S><MA2983S><MA2984S><MA2985S><MA2986S><MA2987S><MA2988S><MA2989S><MA2990S><MA2991S><MA2992S><MA2993S><MA2994S><MA2995S><MA2996S><MA2997S><MA2998S><MA2999S><MA3000S><MA3001S><MA3002S><MA3003S><MA3004S><MA3005S><MA3006S><MA3007S>"
"BAHASA ARAB 3","Text","","","","2003","","","400/AZI/H","Indonesia","Jakarta","NONE","","","","<AZIZ><ERY><SYAM>","","<MA2889S><MA2890S><MA2891S><MA2892S><MA2893S><MA2894S><MA2895S><MA2896S><MA2897S><MA2898S><MA2899S><MA2900S><MA2901S><MA2902S><MA2903S><MA2904S><MA2905S><MA2906S><MA2907S><MA2908S><MA2909S><MA2910S><MA2911S><MA2912S><MA2913S><MA2914S><MA2915S><MA2916S><MA2917S><MA2918S><MA2919S><MA2920S><MA2921S><MA2922S><MA2923S><MA2924S><MA2925S><MA2926S><MA2927S><MA2928S><MA2929S><MA2930S><MA2931S><MA2932S><MA2933S><MA2934S><MA2935S><MA2936S><MA2937S><MA2938S><MA2939S><MA2940S><MA2941S><MA2942S><MA2943S><MA2944S><MA2945S><MA2946S><MA2947S><MA2948S><MA2949S><MA2950S><MA2951S><MA2952S>"
"BAHASA ARAB 1","Text","","","","2004","","","400/HID/B","Indonesia","CIPUTAT","NONE","","","","<HIDAYAT><MOH>","","<MA2887S><MA2888S>"
"BAHASA ARAB 3","Text","","","","2003","","","400/HID/B","Indonesia","CIPUTAT","NONE","","","","<HIDAYAT>","","<MA2885S><MA2886S>"
"KEWARGANEGARAN 1","Text","","978-979-084-092-8","Tiga Serangkai","2010","","","300/BAM/H","Indonesia","SOLO","NONE","","","","<BAMBANGSUNARDI>","","<MA2875S><MA2876S><MA2877S><MA2878S><MA2879S><MA2880S><MA2881S><MA2882S><MA2883S><MA2884S>"
"KEWARGANEGARAN 2","Text","","978-979-084-093-8","Tiga Serangkai","2010","","","300/BAM/H","Indonesia","SOLO","NONE","","","","<BAMBANGSUNARDI>","","<MA2865S><MA2866S><MA2867S><MA2868S><MA2869S><MA2870S><MA2871S><MA2872S><MA2873S><MA2874S>"
"KEWARGANEGARAN 3","Text","","978-979-084-094-2","Tiga Serangkai","2010","","","300/BAM/H","Indonesia","SOLO","NONE","","","","<BAMBANGSUNARDI>","","<MA2855S><MA2856S><MA2857S><MA2858S><MA2859S><MA2860S><MA2861S><MA2862S><MA2863S><MA2864S>"
"BAHASA INDONESIA 1","Text","","978-979-040-237-9","","2008","","","400/NEN/H","Indonesia","SOLO","NONE","","","","<NENDEN><ATEP MAMAN>","","<MA2844S><MA2845S><MA2846S><MA2847S><MA2848S><MA2849S><MA2850S><MA2851S><MA2852S><MA2853S><MA2854S>"
"BAHASA INDONESIA 2","Text","","978-979-018-90-9","","2008","","","400/SYA/H","Indonesia","SOLO","NONE","","","","<SYAMSUDIN><AGUS DEDEN><USMAN>","","<MA2834S><MA2835S><MA2836S><MA2837S><MA2838S><MA2839S><MA2840S><MA2841S><MA2842S><MA2843S>"
"BAHASA INDONESIA XII","Text","","978-979-041-068-8","","2008","","","400/SUY/H","Indonesia","BEKASI","NONE","","","","<SUYONO><RIRIK RATNASARI>","","<MA2823S><MA2824S><MA2825S><MA2826S><MA2827S><MA2828S><MA2829S><MA2830S><MA2831S><MA2832S><MA2833S>"
"BAHASA INDONESIA 3 / BAHASA","Text","","978-979-040-240-9","","2008","","","400/NEN/H","Indonesia","SOLO","NONE","","","","<NENDEN><ATEP MAMAN>","","<MA2813S><MA2814S><MA2815S><MA2816S><MA2817S><MA2818S><MA2819S><MA2820S><MA2821S><MA2822S>"
"KEMAMPUAN BERBAHASA & BERSASTRA INDONESIA XI","Text","","979-736-411-3","","2005","","","40/SUM/H","Indonesia","SEMARANG","NONE","","","","<Drs. SUMARYO,M.Pd>","","<MA2807S><MA2808S><MA2809S><MA2810S><MA2811S><MA2812S>"
"SASRTA INDONESIA MODERN","Text","","979-692-283-5","","2003","","","400/SUG/H","Indonesia","Jakarta","NONE","","","","<Dr. DENDY SUGONO>","","<MA2804S><MA2805S><MA2806S>"
"BAHASA INDONESIA 2","Text","","978-979-040-238-6","Tiga Serangkai","2008","","","400/NEN/H","Indonesia","SOLO","NONE","","","","<NENDEN><ATEP MAMAN>","","<MA2794S><MA2795S><MA2796S><MA2797S><MA2798S><MA2799S><MA2800S><MA2801S><MA2802S><MA2803S>"
"HADIS 1","Text","","978-979-040-255-3","","2012","","","2X2/MUK/H","Indonesia","SRAGEN","NONE","","","","<MUKAROM>","","<MA2781S><MA2782S><MA2783S><MA2784S><MA2785S><MA2786S><MA2787S><MA2788S><MA2789S><MA2790S><MA2791S><MA2792S><MA2793S>"
"HADIS 2","Text","","978-978-040-256-0","","2012","","","2X2/MUK/H","Indonesia","SOLO","NONE","","","","<MUKAROM><SUGIYONO>","","<MA2769S><MA2770S><MA2771S><MA2772S><MA2773S><MA2774S><MA2775S><MA2776S><MA2777S><MA2778S><MA2779S><MA2780S>"
"AL-QUR'AN HADIS X","Text","","979-018-258-5","Tiga Serangkai","2009","","","2X1/AND/H","Indonesia","MALANG","NONE","","","","<LILIS><ANDI>","","<MA2756S><MA2757S><MA2758S><MA2759S><MA2760S><MA2761S><MA2762S><MA2763S><MA2764S><MA2765S><MA2766S><MA2767S><MA2768S>"
"AL-QUR'AN HADIS XI","Text","","978-979-18-259-2","Tiga Serangkai","2009","","","2X1/AND/H","Indonesia","MALANG","NONE","","","","<LILIS><ANDI>","","<MA2744S><MA2745S><MA2746S><MA2747S><MA2748S><MA2749S><MA2750S><MA2751S><MA2752S><MA2753S><MA2754S><MA2755S>"
"AL-QUR'AN HADIS XII","Text","","978-018-260-8","Tiga Serangkai","2009","","","2X1/AND/H","Indonesia","MALANG","NONE","","","","<LILIS><ANDI>","","<MA2731S><MA2732S><MA2733S><MA2734S><MA2735S><MA2736S><MA2737S><MA2738S><MA2739S><MA2740S><MA2741S><MA2742S><MA2743S>"
"PENGAMALAN FIKIH 1","Text","","978-979-018-295-0","","2008","","","2X4/RIZ/H","Indonesia","YOGYAKARTA","NONE","","","","<M. RIZAL QOSIM>","","<MA2717S><MA2718S><MA2719S><MA2720S><MA2721S><MA2722S><MA2723S><MA2724S><MA2725S><MA2726S><MA2727S><MA2728S><MA2729S><MA2730S>"
"PENGAMALAN FIKIH XI","Text","","978-979-018-296-7","","2008","","","2X4/QOS/H","Indonesia","YOGYAKARTA","NONE","","","","<M. RIZAL QOSIM>","","<MA2703S><MA2704S><MA2705S><MA2706S><MA2707S><MA2708S><MA2709S><MA2710S><MA2711S><MA2712S><MA2713S><MA2714S><MA2715S><MA2716S>"
"PENGAMALAN FIKIH XII","Text","","978-979-018-297-4","","2008","","","2X4/QOS/H","Indonesia","YOGYAKARTA","NONE","","","","<M. RIZAL QOSIM>","","<MA2689S><MA2690S><MA2691S><MA2692S><MA2693S><MA2694S><MA2695S><MA2696S><MA2697S><MA2698S><MA2699S><MA2700S><MA2701S><MA2702S>"
"FIKIH 1/ XI","Text","","","","2012","","","2X4/SUR/H","Indonesia","SOLO","NONE","","","","<SURATNO><ANANG>","","<MA2676S><MA2677S><MA2678S><MA2679S><MA2680S><MA2681S><MA2682S><MA2683S><MA2684S><MA2685S><MA2686S><MA2687S><MA2688S>"
"FIKIH 2 /XII","Text","","978-979-04-262-1","","2012","","","2X4/SUR/H","Indonesia","SOLO","NONE","","","","<SURATNO><ANANG>","","<MA2662S><MA2663S><MA2664S><MA2665S><MA2666S><MA2667S><MA2668S><MA2669S><MA2670S><MA2671S><MA2672S><MA2673S><MA2674S><MA2675S>"
"EKONOMI 1","Text","","","PT. PABELAN","2003","","","330/FAT/H","Indonesia","SURAKARTA","NONE","","","","<WINDU><SHOLEH><FATIMAH>","","<MA2648S><MA2649S><MA2650S><MA2651S><MA2652S><MA2653S><MA2654S><MA2655S><MA2656S><MA2657S><MA2658S><MA2659S><MA2660S><MA2661S>"
"EKONOMI 2","Text","","","PT. PABELAN","2003","","","330/FAT/H","Indonesia","SURAKARTA","NONE","","","","<WINDU><SHOLEH><FATIMAH>","","<MA2617S><MA2618S><MA2619S><MA2620S><MA2621S><MA2622S><MA2623S><MA2624S><MA2625S><MA2626S><MA2627S><MA2628S><MA2629S><MA2630S><MA2631S><MA2632S><MA2633S><MA2634S><MA2635S><MA2636S><MA2637S><MA2638S><MA2639S><MA2640S><MA2641S><MA2642S><MA2643S><MA2644S><MA2645S><MA2646S><MA2647S>"
